4.02	9.05774	1.5469	3.5518	1.15538
4.03	9.06874	1.55066	3.56497	1.16204
4.04	9.0797	1.5544	3.57815	1.16871
4.05	9.09063	1.55813	3.59134	1.17541
4.06	9.10152	1.56185	3.60454	1.18212
4.07	9.11238	1.56556	3.61775	1.18884
4.08	9.1232	1.56925	3.63097	1.19559
4.09	9.13399	1.57293	3.6442	1.20235
4.1	9.14474	1.5766	3.65744	1.20913
4.11	9.15546	1.58025	3.67069	1.21593
4.12	9.16615	1.58389	3.68394	1.22274
4.13	9.1768	1.58751	3.69721	1.22958
4.14	9.18742	1.59112	3.71049	1.23642
4.15	9.198	1.59472	3.72378	1.24329
4.16	9.20855	1.5983	3.73708	1.25017
4.17	9.21906	1.60187	3.75038	1.25707
4.18	9.22955	1.60543	3.7637	1.26399
4.19	9.24	1.60897	3.77703	1.27093
4.2	9.25041	1.6125	3.79036	1.27788
4.21	9.26079	1.61601	3.80371	1.28485
4.22	9.27114	1.61951	3.81707	1.29183
4.23	9.28146	1.62299	3.83043	1.29883
4.24	9.29174	1.62646	3.8438	1.30585
4.25	9.30199	1.62992	3.85719	1.31289
4.26	9.31221	1.63336	3.87058	1.31994
4.27	9.32239	1.63678	3.88398	1.32701
4.28	9.33254	1.64019	3.89739	1.3341
4.29	9.34266	1.64359	3.91082	1.3412
4.3	9.35275	1.64697	3.92425	1.34832
4.31	9.36281	1.65034	3.93769	1.35546
4.32	9.37283	1.65369	3.95114	1.36261
4.33	9.38282	1.65703	3.96459	1.36978
4.34	9.39278	1.66035	3.97806	1.37697
4.35	9.40271	1.66366	3.99154	1.38417
4.36	9.4126	1.66695	4.00502	1.39139
4.37	9.42247	1.67023	4.01852	1.39863
4.38	9.4323	1.67349	4.03203	1.40588
4.39	9.4421	1.67674	4.04554	1.41315
4.4	9.45187	1.67997	4.05906	1.42043
4.41	9.46161	1.68319	4.07259	1.42773
4.42	9.47131	1.68639	4.08614	1.43505
4.43	9.48099	1.68958	4.09969	1.44238
4.44	9.49064	1.69275	4.11325	1.44973
4.45	9.50025	1.6959	4.12682	1.4571
4.46	9.50983	1.69904	4.14039	1.46448
4.47	9.51939	1.70216	4.15398	1.47188
4.48	9.52891	1.70527	4.16758	1.4793
4.49	9.5384	1.70836	4.18118	1.48673
4.5	9.54786	1.71144	4.1948	1.49417
4.51	9.5573	1.7145	4.20842	1.50164
4.52	9.5667	1.71754	4.22205	1.50912
4.53	9.57607	1.72057	4.2357	1.51661
4.54	9.58541	1.72358	4.24935	1.52412
4.55	9.59472	1.72658	4.26301	1.53165
4.56	9.60401	1.72956	4.27668	1.53919
4.57	9.61326	1.73252	4.29035	1.54675
4.58	9.62248	1.73547	4.30404	1.55432
4.59	9.63167	1.7384	4.31774	1.56191
4.6	9.64084	1.74131	4.33144	1.56952
4.61	9.64997	1.74421	4.34516	1.57714
4.62	9.65908	1.74709	4.35888	1.58478
4.63	9.66815	1.74996	4.37261	1.59243
4.64	9.6772	1.7528	4.38635	1.6001
4.65	9.68622	1.75564	4.4001	1.60778
4.66	9.69521	1.75845	4.41386	1.61548
4.67	9.70417	1.76125	4.42763	1.6232
4.68	9.7131	1.76403	4.44141	1.63093
4.69	9.72201	1.76679	4.45519	1.63867
4.7	9.73088	1.76954	4.46899	1.64643
4.71	9.73973	1.77227	4.48279	1.65421
4.72	9.74855	1.77499	4.4966	1.662
4.73	9.75734	1.77768	4.51042	1.66981
4.74	9.7661	1.78036	4.52425	1.67763
4.75	9.77484	1.78302	4.53809	1.68547
4.76	9.78354	1.78567	4.55194	1.69332
4.77	9.79222	1.7883	4.5658	1.70119
4.78	9.80087	1.79091	4.57967	1.70907
4.79	9.8095	1.7935	4.59354	1.71697
4.8	9.81809	1.79608	4.60743	1.72488
4.81	9.82666	1.79863	4.62132	1.73281
4.82	9.8352	1.80117	4.63522	1.74075
4.83	9.84371	1.8037	4.64913	1.74871
4.84	9.8522	1.8062	4.66305	1.75668
4.85	9.86066	1.80869	4.67698	1.76467
4.86	9.86909	1.81116	4.69092	1.77267
4.87	9.8775	1.81361	4.70487	1.78069
4.88	9.88588	1.81605	4.71882	1.78872
4.89	9.89423	1.81846	4.73279	1.79677
4.9	9.90255	1.82086	4.74676	1.80483
4.91	9.91085	1.82324	4.76074	1.81291
4.92	9.91912	1.82561	4.77474	1.821
4.93	9.92737	1.82795	4.78874	1.8291
4.94	9.93559	1.83028	4.80275	1.83722
4.95	9.94378	1.83258	4.81676	1.84536
4.96	9.95195	1.83487	4.83079	1.85351
4.97	9.96009	1.83715	4.84483	1.86167
